"seqnames","start","end","width","strand","Conc","Conc_PAZ","Conc_WT","Fold","p.value","FDR"
"16",2268051,2268451,401,"*",6.90510993490847,7.46435474956861,5.97962165651261,1.484733093056,0.000101717476256396,0.000841111253595578
"21",42496205,42496605,401,"*",7.09509361889577,7.64363219714672,6.19915283372232,1.4444793634244,0.000101743745985087,0.000841111253595578
"5",107672442,107672842,401,"*",6.77006191238395,7.27487154960212,5.98683060419435,1.28804094540777,0.00010175559196757,0.000841111253595578
"7",151539093,151539493,401,"*",6.23673505794163,6.7732322479112,5.37306661613833,1.40016563177287,0.000101804443666609,0.000841338569261544
"9",129178131,129178531,401,"*",6.08897505933515,6.63960687953507,5.18732178116601,1.45228509836906,0.000101867774100565,0.000841685420561686
"1",223992490,223992890,401,"*",6.00254674212394,6.55114327106158,5.10644822391303,1.44469504714855,0.000101977134189951,0.000842412368054684
"19",45995057,45995457,401,"*",7.29308373988263,7.84492353366774,6.38811976910703,1.4568037645607,0.000102031883091602,0.000842687973452417
"9",26669847,26670247,401,"*",4.97046467772121,5.72075111921885,3.31698807427982,2.40376304493903,0.000102068053443541,0.000842807686827855
"19",8525557,8525957,401,"*",7.77773864684583,8.32286814726558,6.89103557244916,1.43183257481641,0.000102089155649918,0.000842807686827855
"15",34337780,34338180,401,"*",6.32917385159926,6.85812291299697,5.48523971485037,1.3728831981466,0.000102291519837538,0.000844085435529252
"6",30646984,30647384,401,"*",6.69571130062485,7.22354197984877,5.85466961152554,1.36887236832323,0.000102300868319062,0.000844085435529252
"22",18970170,18970570,401,"*",5.83721357125467,6.40510515242053,4.88724682601805,1.51785832640248,0.000102308193079071,0.000844085435529252
"5",139648146,139648546,401,"*",6.07820013642745,6.64062199342734,5.14378304546143,1.49683894796592,0.000102331861223194,0.000844103968942589
"11",131802382,131802782,401,"*",5.21219769531342,5.87173326638926,3.96212132290318,1.90961194348608,0.000102448273390831,0.000844887351337864
"14",58244564,58244964,401,"*",6.55088696277063,7.07033700051803,5.73126726223711,1.33906973828091,0.000102641292085679,0.000846302045060493
"5",77776088,77776488,401,"*",6.70037366704203,7.23782876352309,5.83417394571153,1.40365481781157,0.000102767453797507,0.000846744572626138
"6",39725246,39725646,401,"*",5.94079334189338,6.50035920510033,5.01440617977302,1.48595302532731,0.000102781984365817,0.000846744572626138
"6",149749470,149749870,401,"*",6.77063348529619,7.34503138897898,5.80187088329461,1.54316050568438,0.000102782408437665,0.000846744572626138
"5",131170634,131171034,401,"*",6.98273133709636,7.55551077917992,6.01867512436325,1.53683565481667,0.000102791222315827,0.000846744572626138
"10",119872739,119873139,401,"*",6.03694837821342,6.60688596429014,5.08110647502048,1.52577948926966,0.000102802406746611,0.000846744572626138
"9",71768734,71769134,401,"*",7.03335047644403,7.56018769616712,6.19487142094811,1.36531627521901,0.000102854184546353,0.000846752955978551
"15",40894098,40894498,401,"*",6.60829886217884,7.15559734044727,5.71572780142233,1.43986953902495,0.000102856431512559,0.000846752955978551
"1",158002667,158003067,401,"*",5.50262120945342,6.10871160780935,4.43731507792088,1.67139652988848,0.000102867891591446,0.000846752955978551
"1",174022147,174022547,401,"*",6.54145891306948,7.067081251259,5.70610508595349,1.36097616530552,0.000103010896852551,0.000847708499535523
"12",95790305,95790705,401,"*",5.35040931363462,5.98496654847481,4.190493904589,1.79447264388581,0.000103027002443296,0.000847708499535523
"6",142440751,142441151,401,"*",5.16577566011419,5.81782194722512,3.94349473467961,1.87432721254551,0.000103078750522881,0.000847957220376533
"14",91114006,91114406,401,"*",6.41833658522443,6.96298930615388,5.5329190249582,1.43007028119568,0.000103138043515122,0.000848263515672644
"6",32838539,32838939,401,"*",6.52841100908635,7.06685938091612,5.65958006661188,1.40727931430425,0.000103159038856545,0.000848263515672644
"4",102827832,102828232,401,"*",7.80406811108053,8.3384729779439,6.94590744757252,1.39256553037138,0.000103321188344563,0.000849419592223904
"17",50478676,50479076,401,"*",6.57992788805647,7.11077817756988,5.73105812671182,1.37972005085806,0.000103442806881521,0.000850187272594656
"20",61436559,61436959,401,"*",7.56225420514624,8.12065174155512,6.63913452375235,1.48151721780277,0.000103457719320155,0.000850187272594656
"1",146037992,146038392,401,"*",6.54240593855363,7.0463829604816,5.76120582838885,1.28517713209274,0.000103517245946207,0.000850299349365629
"19",6110419,6110819,401,"*",6.85999518560159,7.40813936375224,5.96512727209957,1.44301209165267,0.000103548453137449,0.000850299349365629
"6",142298222,142298622,401,"*",4.99994563450238,5.70370581008005,3.57043051545841,2.13327529462164,0.00010355606545576,0.000850299349365629
"8",100722121,100722521,401,"*",7.93695422001147,8.47653631256838,7.06511191389751,1.41142439867088,0.000103584883859371,0.000850299349365629
"X",12974818,12975218,401,"*",5.90251668845821,6.48164754604343,4.9198715023991,1.56177604364433,0.000103592617711395,0.000850299349365629
"1",99969873,99970273,401,"*",6.15118046666248,6.67385296385723,5.3233760413861,1.35047692247113,0.000103600831801451,0.000850299349365629
"10",32056114,32056514,401,"*",6.08794882737464,6.62679977702669,5.21804955713161,1.40875021989508,0.00010367111593737,0.000850699011327808
"6",31806673,31807073,401,"*",6.22401470060904,6.75115338034944,5.38475869490993,1.36639468543951,0.000103719450925554,0.000850918435201026
"5",147509865,147510265,401,"*",5.82305679421822,6.4315790893874,4.74997707972824,1.68160200965916,0.000103874758975085,0.000851922093608288
"2",197499956,197500356,401,"*",7.42189585181082,7.97259343032023,6.52006261653572,1.45253081378451,0.000103885028418126,0.000851922093608288
"14",67268448,67268848,401,"*",5.6294773933236,6.24492774355617,4.53394635008059,1.71098139347558,0.000103998605330685,0.000852445659342489
"6",11232475,11232875,401,"*",7.08351073731408,7.61390386957698,6.23582990234648,1.37807396723051,0.000104001622855251,0.000852445659342489
"9",13279343,13279743,401,"*",5.92599688405135,6.52727537792166,4.87591165618685,1.65136372173481,0.000104013773477786,0.000852445659342489
"4",22515852,22516252,401,"*",6.44820983888365,7.00129473243247,5.539822541297,1.46147219113547,0.000104112008356241,0.000853073316130035
"19",40348371,40348771,401,"*",6.76979382590643,7.33921270198481,5.81544446715477,1.52376823483005,0.000104180351869446,0.000853455838890572
"12",4908763,4909163,401,"*",5.02708077249923,5.69489234064847,3.74547952408998,1.94941281655849,0.000104213125953125,0.000853546874881925
"3",141486937,141487337,401,"*",6.71530537437366,7.26077327047823,5.82768894884675,1.43308432163148,0.000104365362040408,0.000854616110939371
"16",75464552,75464952,401,"*",7.07857165676344,7.61231825806213,6.22213780947655,1.39018044858558,0.000104399492639005,0.000854717973809964
"2",24047297,24047697,401,"*",6.51144328586097,7.0378689875162,5.6740238954302,1.36384509208601,0.000104462288764262,0.000855046341492287
"1",109213705,109214105,401,"*",6.26887758584742,6.78954178080399,5.44618164130684,1.34336013949716,0.000104483000057998,0.000855046341492287
"6",110876133,110876533,401,"*",5.93960161171878,6.52814648886078,4.92880079850579,1.59934569035499,0.000104666952601766,0.000856373878803982
"16",57535975,57536375,401,"*",6.39832950609891,6.9497748604776,5.49444771572665,1.45532714475095,0.000104694160203094,0.000856418660710546
"4",158768691,158769091,401,"*",6.28520013827827,6.86255506938486,5.30778507269088,1.55476999669399,0.000104776455941766,0.000856907747658851
"1",179882322,179882722,401,"*",7.82581945221899,8.36335890959606,6.95939651264701,1.40396239694905,0.000104797442796874,0.000856907747658851
"X",16870276,16870676,401,"*",6.43534306746537,6.97994185389557,5.55007082897963,1.42987102491595,0.000104849965991095,0.00085715934852969
"5",138331768,138332168,401,"*",6.82783517346095,7.3634973422393,5.96636830046234,1.39712904177696,0.000104943892881743,0.000857749254327362
"6",52284711,52285111,401,"*",7.42239572204319,7.99617079018109,6.45544673146597,1.54072405871512,0.000104986926587355,0.000857837692715091
"12",121802908,121803308,401,"*",6.55658685979523,7.09779726098639,5.68040429089511,1.41739297009128,0.000105017775362269,0.000857837692715091
"9",137188546,137188946,401,"*",6.4207287427845,6.98684592071837,5.47583123854026,1.51101468217811,0.000105033850323281,0.000857837692715091
"17",47895804,47896204,401,"*",7.77040160264537,8.33015787142183,6.8434809766301,1.48667689479173,0.000105041794420625,0.000857837692715091
"20",36605437,36605837,401,"*",6.92537092344532,7.46668506470049,6.04891122576054,1.41777383893995,0.000105081453581596,0.000857983754025943
"8",11802350,11802750,401,"*",7.44003624294763,7.98672771021812,6.54911069558569,1.43761701463243,0.000105300172224834,0.000859480775477084
"19",18192804,18193204,401,"*",7.51615473166816,8.08147532769592,6.57352515867933,1.50795016901659,0.000105320619604512,0.000859480775477084
"2",37324604,37325004,401,"*",6.28803495588932,6.86081388196121,5.32398024040115,1.53683364156005,0.000105330237153051,0.000859480775477084
"5",113513527,113513927,401,"*",6.41981234436668,7.02340258556313,5.36244102566322,1.66096155989991,0.000105415573244869,0.000859999016178221
"5",176647079,176647479,401,"*",6.78138678977772,7.30464949206095,5.95207626897126,1.35257322308969,0.000105481982988416,0.000860362669773448
"4",56530397,56530797,401,"*",6.19560653319507,6.76284245943133,5.24751571156617,1.51532674786516,0.000105593989160363,0.000861098002664517
"19",20424757,20425157,401,"*",5.19792648089679,5.86382616919114,3.92368554552641,1.94014062366472,0.000105621354164379,0.000861142942167018
"7",129054831,129055231,401,"*",6.54157854424148,7.06960887994446,5.70002107723833,1.36958780270613,0.000105685135803545,0.00086148471063361
"19",17135407,17135807,401,"*",7.23486612046394,7.79922612908368,6.29496502139178,1.5042611076919,0.000105717584985043,0.000861570986297957
"20",62238216,62238616,401,"*",6.60452559410721,7.16241859061317,5.68281386768849,1.47960472292468,0.000105794683440813,0.000862021031079777
"X",129523035,129523435,401,"*",5.39278414960778,6.00430091560879,4.3100564888773,1.69424442673149,0.000105914694051627,0.000862820468143544
"17",16438608,16439008,401,"*",7.12710709522852,7.67332311674738,6.23746861594027,1.4358545008071,0.000106006410406682,0.000863389126842683
"2",104790236,104790636,401,"*",6.25512036588918,6.85410945965178,5.21220329994272,1.64190615970906,0.000106093552576069,0.000863882222779152
"11",10808855,10809255,401,"*",7.64488220952098,8.20377383074709,6.72038193793895,1.48339189280813,0.000106110799874406,0.000863882222779152
"10",97633298,97633698,401,"*",6.32631908446838,6.89407565474879,5.37673889411711,1.51733676063167,0.000106146871758303,0.000863933329619573
"8",98825782,98826182,401,"*",5.81124077834786,6.40327051373111,4.78982895059748,1.61344156313363,0.000106160927368236,0.000863933329619573
"10",97445897,97446297,401,"*",6.92382364552151,7.47427136420391,6.02267402475941,1.4515973394445,0.00010621653519039,0.000864207382333704
"12",120265617,120266017,401,"*",6.20076646572973,6.78290289772241,5.20921160735963,1.57369129036278,0.000106244373199005,0.000864255425584966
"22",36529041,36529441,401,"*",6.98873860984281,7.51384787662729,6.15470181673349,1.35914605989381,0.000106411800904043,0.000865438720912882
"17",82458343,82458743,401,"*",7.25021088288068,7.8135448636859,6.31321644796725,1.50032841571866,0.000106469433521835,0.000865728757427649
"14",24141525,24141925,401,"*",7.25236263112458,7.82421889035608,6.29098176263859,1.53323712771749,0.000106504059488092,0.000865754878589392
"6",144150340,144150740,401,"*",5.77927584655096,6.33690348205977,4.85830388074397,1.4785996013158,0.000106516588452984,0.000865754878589392
"18",21111668,21112068,401,"*",7.46111783411681,8.02498342977398,6.5226183611126,1.50236506866138,0.000106597098242337,0.000866230575199226
"16",8831960,8832360,401,"*",5.75277865774887,6.39902880051822,4.55155117285398,1.84747762766423,0.000106667550080963,0.000866534470787613
"14",54488704,54489104,401,"*",6.41196074846026,6.94595871747716,5.55486782964785,1.39109088782931,0.00010667847725588,0.000866534470787613
"3",196503611,196504011,401,"*",6.48156702010059,7.01121031635499,5.63583334641793,1.37537696993706,0.000106745765344902,0.000866902336696311
"18",12307981,12308381,401,"*",6.34586075999658,6.89055660960877,5.46032697883179,1.43022963077698,0.000106828068649848,0.000867391967252957
"6",30617301,30617701,401,"*",7.61670059436518,8.15986844093571,6.73527658343425,1.42459185750146,0.000106892492844906,0.000867736256295978
"2",224039224,224039624,401,"*",6.54944232376696,7.06973991530133,5.72767618679294,1.34206372850839,0.000106985799596207,0.000868314819215022
"17",76726494,76726894,401,"*",7.08625197411428,7.62645165754294,6.21276559028097,1.41368606726198,0.000107091700475992,0.000868995338870675
"11",3378953,3379353,401,"*",6.17631600226114,6.73056342570772,5.26472237185871,1.46584105384901,0.000107158273630602,0.000869356519279442
"1",12336319,12336719,401,"*",5.67517510164157,6.26502335613233,4.66041777388295,1.60460558224938,0.000107264751752898,0.000869853725039386
"10",97425945,97426345,401,"*",6.88977864637492,7.46364370218214,5.92256781331172,1.54107588887043,0.000107299890530473,0.000869853725039386
"4",94207491,94207891,401,"*",6.20685532294124,6.75156646862988,5.32128031963288,1.430286148997,0.000107302332173121,0.000869853725039386
"12",109713499,109713899,401,"*",6.83926858501876,7.39192926261321,5.93204888817515,1.45988037443806,0.000107307861065284,0.000869853725039386
"14",51095118,51095518,401,"*",7.54300362561432,8.12748951227201,6.54443252379643,1.58305698847558,0.000107335234466992,0.000869896663705749
"17",76557513,76557913,401,"*",6.10055401389309,6.63754829806035,5.23557275883376,1.40197553922659,0.000107450713991112,0.000870653492516099
"6",683897,684297,401,"*",5.58767195935665,6.21863042996053,4.44017112976608,1.77845930019446,0.000107477686122251,0.00087069299834728
"14",34539503,34539903,401,"*",6.24271161358031,6.81597450833085,5.27725170951142,1.53872279881944,0.000107620970104408,0.000871674554161173
"15",40038965,40039365,401,"*",5.90859835964089,6.50987109925982,4.85853120748191,1.65133989177791,0.00010766108437874,0.000871820256650197
"8",142403100,142403500,401,"*",6.19238775814611,6.74307151206179,5.29059235841186,1.45247915364993,0.000107741493051188,0.000872292129071096
"4",39182172,39182572,401,"*",7.16411511076063,7.70775118669286,6.28143343972354,1.42631774696932,0.000107768084108907,0.000872328181229945
"3",10026138,10026538,401,"*",5.80287431339683,6.38322673363868,4.81661682033646,1.56660991330222,0.000107845763817808,0.000872777670461474
"18",23503181,23503581,401,"*",6.65659892106414,7.20236380576245,5.76818025134219,1.43418355442025,0.000107905821826355,0.000873084394916983
"17",45161553,45161953,401,"*",6.84562186048015,7.35844977725514,6.04262086404119,1.31582891321394,0.000107928568213842,0.00087308916072639
"8",96160878,96161278,401,"*",5.92746881560879,6.48568319242399,5.0048604700846,1.48082272233939,0.000107960837769927,0.000873170946528371
"12",47705702,47706102,401,"*",6.53236231057697,7.09624363609866,5.59381827287067,1.50242536322799,0.000108008249033221,0.000873375137472821
"1",41496175,41496575,401,"*",6.1760414383911,6.71625300055785,5.30252340710442,1.41372959345343,0.000108064109713219,0.000873647554193618
"17",64263109,64263509,401,"*",5.91104677096711,6.51210856971763,4.86164203678972,1.65046653292791,0.0001080967642933,0.000873732287223219
"1",117121687,117122087,401,"*",7.55910804110673,8.0856623155777,6.72135768984135,1.36430462573635,0.000108169153246963,0.000874014558900903
"19",20776047,20776447,401,"*",6.22942137468656,6.870076518452,5.04815097142881,1.82192554702319,0.000108176048212357,0.000874014558900903
"7",1160141,1160541,401,"*",6.74281247202183,7.31733154742663,5.77369667849196,1.54363486893467,0.000108200085042009,0.000874029551249557
"2",264682,265082,401,"*",6.12265067835589,6.69425332540432,5.16200359998212,1.5322497254222,0.000108269415279288,0.000874410338115409
"20",35771929,35772329,401,"*",6.94894704693433,7.50538596818594,6.03128260866349,1.47410335952245,0.000108316808380722,0.000874477254829599
