peak_chrom	peak_start	peak_end	gene_id	gene_name	distance	location
11	67317463	67317863				error
11	67353359	67353759				error
11	67372960	67373360				error
11	67391702	67392102				error
11	67401746	67402146				error
11	67420953	67421353				error
11	67428207	67428607				error
11	67443427	67443827				error
11	67469120	67469520				error
11	67482867	67483267				error
11	67508144	67508544				error
11	67583485	67583885				error
11	67606668	67607068				error
11	67630128	67630528				error
11	67805521	67805921				error
11	68030336	68030736				error
11	68121281	68121681				error
11	68212884	68213284				error
11	68271827	68272227				error
11	68374047	68374447				error
11	68460288	68460688				error
11	68749101	68749501				error
11	68839179	68839579				error
11	68903792	68904192				error
11	68950618	68951018				error
11	69048686	69049086				error
11	69157214	69157614				error
11	69443319	69443719				error
11	69497177	69497577				error
11	69603332	69603732				error
11	69638986	69639386				error
11	69640877	69641277				error
11	69643132	69643532				error
11	69658047	69658447				error
11	69675173	69675573				error
11	70270372	70270772				error
11	70398234	70398634				error
11	70477673	70478073				error
11	70522694	70523094				error
11	71448298	71448698				error
11	71452928	71453328				error
11	71786731	71787131				error
11	71928619	71929019				error
11	72080508	72080908				error
11	72103185	72103585				error
11	72112331	72112731				error
11	72223157	72223557				error
11	72434371	72434771				error
11	72590079	72590479				error
11	72642749	72643149				error
11	72793716	72794116				error
11	72814204	72814604				error
11	72822052	72822452				error
11	73142372	73142772				error
11	73307430	73307830				error
11	73331259	73331659				error
11	73376116	73376516				error
11	73598050	73598450				error
11	73652347	73652747				error
11	73660930	73661330				error
11	73761024	73761424				error
11	73779480	73779880				error
11	73787859	73788259				error
11	73876691	73877091				error
11	73982976	73983376				error
11	74170937	74171337				error
11	74398472	74398872				error
11	74493080	74493480				error
11	74592420	74592820				error
11	74748572	74748972				error
11	74948995	74949395				error
11	74988597	74988997				error
11	75134006	75134406				error
11	75161523	75161923				error
11	75241560	75241960				error
11	75399422	75399822				error
11	75430054	75430454				error
11	75525775	75526175				error
11	75563108	75563508				error
11	75583322	75583722				error
11	75668445	75668845				error
11	75768407	75768807				error
11	75814825	75815225				error
11	76208849	76209249				error
11	76235271	76235671				error
11	76381025	76381425				error
11	76444659	76445059				error
11	76455373	76455773				error
11	76783302	76783702				error
11	76860646	76861046				error
11	77066677	77067077				error
11	77411781	77412181				error
11	77457468	77457868				error
11	77473957	77474357				error
11	77589555	77589955				error
11	77637494	77637894				error
11	77820805	77821205				error
11	77994656	77995056				error
11	78079546	78079946				error
11	78112437	78112837				error
11	78139495	78139895				error
11	78156508	78156908				error
11	78188475	78188875				error
11	78417735	78418135				error
11	78469892	78470292				error
11	78574605	78575005				error
11	78961994	78962394				error
11	79437361	79437761				error
11	79440725	79441125				error
11	79473156	79473556				error
11	80986545	80986945				error
11	81647935	81648335				error
11	82901307	82901707				error
11	83071733	83072133				error
11	83156729	83157129				error
11	83193534	83193934				error
11	83286058	83286458				error
11	83364360	83364760				error
11	83649319	83649719				error
11	84103028	84103428				error
11	84720651	84721051				error
11	84890648	84891048				error
11	85628294	85628694				error
11	85664829	85665229				error
11	85810981	85811381				error
11	85854839	85855239				error
11	86068948	86069348				error
11	86244669	86245069				error
11	86302062	86302462				error
11	86588599	86588999				error
11	86592912	86593312				error
11	86719774	86720174				error
11	86740769	86741169				error
11	86800266	86800666				error
11	86955267	86955667				error
11	87037660	87038060				error
11	89491199	89491599				error
11	89620682	89621082				error
11	90134500	90134900				error
11	90222902	90223302				error
11	90240293	90240693				error
11	91790339	91790739				error
11	92224565	92224965				error
11	92225934	92226334				error
11	92240889	92241289				error
11	92309345	92309745				error
11	92628507	92628907				error
11	92636657	92637057				error
11	92667594	92667994				error
11	92840668	92841068				error
11	93197770	93198170				error
11	93256620	93257020				error
11	93396368	93396768				error
11	93477876	93478276				error
11	93543067	93543467				error
11	93741335	93741735				error
11	93784010	93784410				error
11	94128694	94129094				error
11	94493756	94494156				error
11	94543978	94544378				error
11	94656962	94657362				error
11	94740815	94741215				error
11	94768116	94768516				error
11	94973413	94973813				error
11	95067350	95067750				error
11	95089614	95090014				error
11	95151365	95151765				error
11	95231166	95231566				error
11	95789628	95790028				error
11	95923883	95924283				error
11	96056500	96056900				error
11	96243181	96243581				error
11	96306967	96307367				error
11	96343082	96343482				error
11	96389681	96390081				error
11	96411178	96411578				error
11	99020708	99021108				error
11	100687347	100687747				error
11	101914888	101915288				error
11	102110703	102111103				error
11	102346990	102347390				error
11	102452755	102453155				error
11	102761622	102762022				error
11	103091950	103092350				error
11	103109215	103109615				error
11	103633333	103633733				error
11	103729880	103730280				error
11	104164013	104164413				error
11	104870851	104871251				error
11	105610151	105610551				error
11	106022216	106022616				error
11	106077280	106077680				error
11	107017547	107017947				error
11	107457668	107458068				error
11	107591102	107591502				error
11	107667178	107667578				error
11	107928132	107928532				error
11	108008884	108009284				error
11	108121382	108121782				error
11	108222717	108223117				error
11	108467296	108467696				error
11	108498014	108498414				error
11	108664782	108665182				error
11	109046313	109046713				error
11	110032270	110032670				error
11	110092665	110093065				error
11	110296527	110296927				error
11	110429861	110430261				error
11	110712338	110712738				error
11	110985675	110986075				error
11	111080974	111081374				error
11	111298927	111299327				error
11	111602051	111602451				error
11	111766105	111766505				error
11	111871191	111871591				error
11	111878943	111879343				error
11	111926978	111927378				error
11	111937084	111937484				error
11	111977207	111977607				error
11	112025007	112025407				error
11	112086582	112086982				error
11	112226297	112226697				error
11	112290000	112290400				error
11	112514375	112514775				error
11	112634497	112634897				error
11	112697345	112697745				error
11	112877751	112878151				error
11	112961111	112961511				error
11	112962990	112963390				error
11	113179419	113179819				error
11	113242825	113243225				error
11	113314440	113314840				error
11	113706190	113706590				error
11	113773545	113773945				error
11	113814171	113814571				error
11	113875463	113875863				error
11	114059405	114059805				error
11	114091860	114092260				error
11	114211786	114212186				error
11	114257665	114258065				error
11	114366764	114367164				error
11	114377896	114378296				error
11	114400315	114400715				error
11	114439331	114439731				error
11	115226588	115226988				error
11	115504343	115504743				error
11	115760021	115760421				error
11	116193450	116193850				error
11	116415108	116415508				error
11	116731173	116731573				error
11	116772702	116773102				error
11	116835865	116836265				error
11	116993588	116993988				error
11	117098320	117098720				error
11	117144128	117144528				error
11	117178573	117178973				error
11	117199018	117199418				error
11	117232371	117232771				error
11	117316062	117316462				error
11	117327715	117328115				error
11	117546891	117547291				error
11	117583622	117584022				error
11	117814871	117815271				error
11	117876577	117876977				error
11	117986169	117986569				error
11	118145383	118145783				error
11	118152714	118153114				error
11	118359372	118359772				error
11	118436019	118436419				error
11	118530864	118531264				error
11	118572266	118572666				error
11	118618157	118618557				error
11	118621183	118621583				error
11	118659350	118659750				error
11	118689857	118690257				error
11	118790908	118791308				error
11	118910394	118910794				error
11	118953323	118953723				error
11	118997897	118998297				error
11	119018375	119018775				error
11	119030708	119031108				error
11	119057084	119057484				error
11	119067515	119067915				error
11	119084828	119085228				error
11	119095411	119095811				error
11	119101926	119102326				error
11	119107171	119107571				error
11	119121271	119121671				error
11	119168635	119169035				error
11	119205920	119206320				error
11	119317015	119317415				error
11	119334213	119334613				error
11	119381473	119381873				error
11	119422847	119423247				error
11	119533947	119534347				error
11	119584173	119584573				error
11	119709637	119710037				error
11	119729186	119729586				error
11	119742410	119742810				error
11	120169191	120169591				error
11	120210680	120211080				error
11	120255252	120255652				error
11	120336198	120336598				error
11	120511296	120511696				error
11	120574808	120575208				error
11	120681878	120682278				error
11	120710398	120710798				error
11	120985993	120986393				error
11	121023890	121024290				error
11	121292511	121292911				error
11	121389611	121390011				error
11	121452091	121452491				error
11	121578398	121578798				error
11	121722594	121722994				error
11	121800788	121801188				error
11	122655582	122655982				error
